clip_id,AU01_r_mean,AU01_r_std,AU01_r_q95,AU02_r_mean,AU02_r_std,AU02_r_q95,AU04_r_mean,AU04_r_std,AU04_r_q95,AU05_r_mean,AU05_r_std,AU05_r_q95,AU06_r_mean,AU06_r_std,AU06_r_q95,AU07_r_mean,AU07_r_std,AU07_r_q95,AU09_r_mean,AU09_r_std,AU09_r_q95,AU12_r_mean,AU12_r_std,AU12_r_q95,label,source_id
Phi3_S108,0.38054968287526425,0.6772333795419169,1.843023255813952,0.4113965744400527,0.882698781827706,2.5173913043478247,0.401053423626787,0.2979569963844832,0.8306997742663657,0.4493207941483819,0.8770144120828902,2.716475095785449,0.3525641025641026,0.5592321194369744,1.3146153846153845,-0.08634783001399994,0.5077156226160269,0.6631892697466465,0.7276170798898072,1.5745264967947066,4.156818181818181,0.0015151515151515152,0.00997336262568357,0.0,0,Phi3
Phi3_S129,0.01820020222446916,0.14140971668792018,0.36046511627906974,0.1720226843100189,0.2891232096353619,0.8478260869565217,0.16606143880655602,0.3392358062711694,0.837471783295711,0.4364484424454454,0.9629147983953839,2.8544061302682087,-0.17090301003344485,0.243991102776309,0.2115384615384615,0.360914922568522,0.577223374935569,1.0402384500745157,0.37154150197628455,0.5840946899084557,1.5795454545454546,0.2514492753623188,0.39061246759284246,1.0833333333333335,1,Phi3
Phi3_S171,0.14023960535588442,0.37721245878751536,0.6930232558139531,0.1686429512516469,0.34334022676277415,0.5826086956521735,0.23257404747246727,0.12856972795440139,0.4117381489841985,0.2763264832230359,0.4853740023985481,1.226053639846747,-0.07132867132867135,0.3232558612029241,0.33846153846153854,-0.3753782233663009,0.18787689879736166,-0.1084947839046201,0.22865013774104684,0.307760515964242,0.6909090909090908,0.7484848484848484,0.7353235733850491,1.8599999999999999,0,Phi3
Phi3_S177,0.2540784449843804,0.5552733592631125,1.4418604651162792,0.3982262600043262,0.711257741859964,2.043478260869565,-0.17218647170468204,0.5147839667727411,1.056433408577878,0.8455805264863452,2.0184899784130472,5.977011494252894,-0.0628396479142748,0.3894064094272504,0.5692307692307692,-0.18390906866561382,0.3871518769632297,0.3994038748137108,0.40162822252374497,0.8184569113894511,2.5,0.9008291873963515,1.030730257907499,3.466666666666667,1,Phi3
Phi3_S25,0.332342997643684,0.6076492758013323,1.5302325581395337,0.46332120283470596,1.1008849732637418,3.2043478260869556,-0.03540139815634295,0.5196180015783286,1.2740406320541757,0.6407075463736582,1.8171391641555015,5.977011494252885,-0.046560487970179615,0.47031795111087715,0.7553846153846149,0.104440082196997,0.4808791481458542,0.7302533532041724,0.4048858630356428,0.8076841594041092,2.3499999999999996,0.24155653450807638,0.4615830623107027,1.323333333333333,1,Phi3
Phi3_S42,0.5366726296958855,0.9615327595278149,2.5732558139534847,0.49247491638795987,0.869595956568626,2.399999999999997,0.377322451814551,0.4400025708050908,0.9200902934537242,0.6778661951075767,1.259258919323309,3.6628352490421565,1.3313609467455623,0.538366391408042,2.036153846153846,0.5103748710306086,0.284033609469868,0.8962742175856928,0.8068181818181818,1.8052542868044732,5.543181818181815,0.41730769230769227,0.6333674013752628,1.9633333333333332,0,Phi3
Phi3_S5,0.48121645796064405,0.7741422025876568,2.03953488372093,0.49623745819397996,0.9031628958466598,2.632608695652173,-0.09958326098280955,0.3755567354702568,0.5029345372460494,0.5393457117595066,1.3056729320641072,3.3869731800766347,0.06050295857988165,0.335633951778053,0.5692307692307692,-0.2594864152241202,0.4280348889787486,0.5430700447093888,0.7495629370629371,1.3706643722383043,4.134090909090907,0.11185897435897438,0.24423971235726077,0.6666666666666667,1,Phi3
Phi3_S85,0.2544975866608161,0.5776879125794341,1.409302325581395,0.5233798195242002,0.9483139130071582,2.37391304347826,0.0848417734997231,0.6633493141272843,1.116027088036117,0.33687558736355205,0.8202813179579236,2.559386973180084,0.23628447024673443,0.3190092528600242,0.6461538461538461,0.2986249753957765,0.47708534772539823,0.9180327868852458,0.33190394511149224,0.762977618469762,1.8727272727272721,0.19874213836477989,0.30842599190905273,0.8933333333333333,0,Phi3
Phi3_S97,0.3281092012133468,0.5242334424110774,1.2965116279069768,0.4083175803402646,0.8522664970345938,2.5652173913043477,0.03611738148984195,0.4141442245400237,0.6365688487584649,0.42978510744627835,0.8840133254868833,2.490421455938706,-0.19063545150501673,0.2338479140930053,0.23846153846153847,-0.3138728698244023,0.378782647608075,0.23845007451564823,0.3468379446640316,0.6545285278150976,1.4090909090909092,0.3463768115942029,0.4928364996138004,1.2333333333333334,0,Phi3
Pol2_S10,0.528448275862069,0.9987937166639972,3.1412499999999994,0.4165176670923797,0.9955408733326667,2.5888888888888837,0.2818632788868723,0.6219389972056606,1.5999999999999999,0.5547892720306513,1.2588933709792507,4.0,0.1317163452172219,0.4494843664734048,0.788135593220339,-0.009819376026272536,0.5415989583177129,0.7704761904761892,0.37254901960784315,0.6233914715863862,1.8235294117647058,0.1759266434198631,0.48496391845029846,1.2089887640449428,0,Pol2
